id,Year,REG,State Name,HLSA Num,Line Num,Service Category,SSBG Expenditures,Total TANF,Total SSBG Expenditures,"Other Fed, State, and Local Funds",Children,Adults 59 and Younger,Adults 60 and Older,Adults Unknown,Total Adults,Total Recipients
53,2019,10,Washington,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,7,10,Foster Care Services - Adults,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,1,11,Foster Care Services - Children,18620239,2533720,21153959,52470776,19334,0,0,0,0,19334
53,2019,10,Washington,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,2,17,Information and Referral,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,8,18,Legal Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,8,20,Prevention and Intervention,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,7,21,Protective Services - Adults,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,1,22,Protective Services - Children,3107667,0,3107667,57525661,94523,0,0,0,0,94523
53,2019,10,Washington,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,4,24,Residential Treatment,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,6,25,Special Services - Disabled,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,1,26,Special Services - Youth at Risk,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
53,2019,10,Washington,8,28,Transportation,1165967,3141280,4307247,1599867,16745,0,0,0,0,16745
53,2019,10,Washington,8,29,Other Services,5011893,0,5011893,69087253,3985,0,0,0,0,3985
53,2019,10,Washington,0,31,Administrative Costs,3244787,0,3244787,0,0,0,0,0,0,0
53,2019,10,Washington,0,32,All Categories,36053193,5675000,41728193,214284914,147683,0,0,0,0,147683
54,2019,3,West Virginia,1,1,Adoption Services,209202,0,209202,0,1089,0,0,0,0,1089
54,2019,3,West Virginia,2,2,Case Management,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,7,3,Congregate Meals,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,2,4,Counseling Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,7,5,Day Care - Adults,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,3,6,Day Care - Children,38050,0,38050,0,0,0,0,0,0,0
54,2019,3,West Virginia,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,7,10,Foster Care Services - Adults,190184,0,190184,0,0,398,592,0,990,990
54,2019,3,West Virginia,1,11,Foster Care Services - Children,1428874,10981273,12410147,0,7438,0,0,0,0,7438
54,2019,3,West Virginia,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,2,17,Information and Referral,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,8,18,Legal Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,8,20,Prevention and Intervention,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,7,21,Protective Services - Adults,1810202,0,1810202,0,0,0,0,9423,9423,9423
54,2019,3,West Virginia,1,22,Protective Services - Children,5079054,0,5079054,0,26439,0,0,0,0,26439
54,2019,3,West Virginia,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,4,24,Residential Treatment,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,6,25,Special Services - Disabled,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,1,26,Special Services - Youth at Risk,84526,0,84526,0,440,0,0,0,0,440
54,2019,3,West Virginia,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,8,28,Transportation,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,8,29,Other Services,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,0,31,Administrative Costs,0,0,0,0,0,0,0,0,0,0
54,2019,3,West Virginia,0,32,All Categories,8840092,10981273,19821365,0,35406,398,592,9423,10413,45819
55,2019,5,Wisconsin,1,1,Adoption Services,3172984,1855825,5028809,81987581,1306,0,0,0,0,1306
55,2019,5,Wisconsin,2,2,Case Management,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,7,3,Congregate Meals,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,2,4,Counseling Services,4281428,2504136,6785564,110628970,2351,4182,428,0,4610,6961
55,2019,5,Wisconsin,7,5,Day Care - Adults,8511,0,8511,224884,0,73,9,0,82,82
55,2019,5,Wisconsin,3,6,Day Care - Children,83764,48992,132756,2164392,193,0,0,0,0,193
55,2019,5,Wisconsin,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,7,10,Foster Care Services - Adults,1291060,0,1291060,34115170,0,129,52,0,181,181
55,2019,5,Wisconsin,1,11,Foster Care Services - Children,2150445,2017857,4168302,54805826,7839,0,0,0,0,7839
55,2019,5,Wisconsin,4,12,Health-Related Services,3125488,1828046,4953534,80760319,11219,175,164,0,339,11558
55,2019,5,Wisconsin,8,13,Home-Based Services,232561,136021,368582,6009195,684,212,454,0,666,1350
55,2019,5,Wisconsin,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,2,17,Information and Referral,684375,400280,1084655,17683763,877,702,300,0,1002,1879
55,2019,5,Wisconsin,8,18,Legal Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,8,20,Prevention and Intervention,686162,327502,1013664,14468534,2568,573,245,0,818,3386
55,2019,5,Wisconsin,7,21,Protective Services - Adults,1211214,0,1211214,32005302,0,1895,1597,0,3492,3492
55,2019,5,Wisconsin,1,22,Protective Services - Children,3286343,1771047,5057390,46236907,43346,0,0,0,0,43346
55,2019,5,Wisconsin,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,4,24,Residential Treatment,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,6,25,Special Services - Disabled,79580,46545,126125,2056291,13380,432,85,0,517,13897
55,2019,5,Wisconsin,1,26,Special Services - Youth at Risk,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
55,2019,5,Wisconsin,8,28,Transportation,473329,276842,750171,12230476,1171,526,130,0,656,1827
55,2019,5,Wisconsin,8,29,Other Services,5882211,3440407,9322618,151992033,36149,11140,8099,0,19239,55388
55,2019,5,Wisconsin,0,31,Administrative Costs,1564551,0,1564551,0,0,0,0,0,0,0
55,2019,5,Wisconsin,0,32,All Categories,28214006,14653500,42867506,647369643,121083,20039,11563,0,31602,152685
56,2019,8,Wyoming,1,1,Adoption Services,342567,0,342567,0,478,0,0,0,0,478
56,2019,8,Wyoming,2,2,Case Management,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,7,3,Congregate Meals,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,2,4,Counseling Services,47405,0,47405,0,909,0,0,0,0,909
56,2019,8,Wyoming,7,5,Day Care - Adults,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,3,6,Day Care - Children,1891,0,1891,0,16,0,0,0,0,16
56,2019,8,Wyoming,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,7,10,Foster Care Services - Adults,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,1,11,Foster Care Services - Children,1083364,0,1083364,0,1500,0,0,0,0,1500
56,2019,8,Wyoming,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,2,17,Information and Referral,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,8,18,Legal Services,38391,0,38391,0,122,0,0,0,0,122
56,2019,8,Wyoming,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,8,20,Prevention and Intervention,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,7,21,Protective Services - Adults,4000,0,4000,0,0,0,0,22,22,22
56,2019,8,Wyoming,1,22,Protective Services - Children,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,4,24,Residential Treatment,568191,0,568191,0,191,0,0,0,0,191
56,2019,8,Wyoming,6,25,Special Services - Disabled,0,0,0,0,0,0,0,0,0,0
56,2019,8,Wyoming,1,26,Special Services - Youth at Risk,128075,0,128075,0,2607,0,0,0,0,2607
56,2019,8,Wyoming,4,27,Substance Abuse Services,14313,0,14313,0,84,0,0,0,0,84
56,2019,8,Wyoming,8,28,Transportation,4546,0,4546,0,36,0,0,0,0,36
56,2019,8,Wyoming,8,29,Other Services,345698,0,345698,0,575,0,0,0,0,575
56,2019,8,Wyoming,0,31,Administrative Costs,241824,0,241824,0,0,0,0,0,0,0
56,2019,8,Wyoming,0,32,All Categories,2820265,0,2820265,0,6518,0,0,22,22,6540
99,2020,4,Alabama,1,1,Adoption Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,2,2,Case Management,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,7,3,Congregate Meals,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,2,4,Counseling Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,7,5,Day Care - Adults,2000253,0,2000253,570932,0,0,0,281,281,281
99,2020,4,Alabama,3,6,Day Care - Children,500000,0,500000,191880135,32505,0,0,0,0,32505
99,2020,4,Alabama,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,7,10,Foster Care Services - Adults,47475,0,47475,0,0,0,0,29,29,29
99,2020,4,Alabama,1,11,Foster Care Services - Children,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,2,17,Information and Referral,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,18,Legal Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,20,Prevention and Intervention,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,7,21,Protective Services - Adults,8207905,0,8207905,16566458,0,0,0,10821,10821,10821
99,2020,4,Alabama,1,22,Protective Services - Children,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,4,24,Residential Treatment,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,6,25,Special Services - Disabled,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,1,26,Special Services - Youth at Risk,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,28,Transportation,0,0,0,0,0,0,0,0,0,0
99,2020,4,Alabama,8,29,Other Services,10726175,9300725,20026900,368223182,47529,0,0,0,0,47529
99,2020,4,Alabama,0,31,Administrative Costs,2325702,0,2325702,0,0,0,0,0,0,0
99,2020,4,Alabama,0,32,All Categories,23807510,9300725,33108235,577240707,80034,0,0,11131,11131,91165
98,2020,10,Alaska,1,1,Adoption Services,3601526,143908,3745434,38134435,4236,0,0,0,0,4236
98,2020,10,Alaska,2,2,Case Management,0,1675537,1675537,25546438,13839,0,0,0,0,13839
98,2020,10,Alaska,7,3,Congregate Meals,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,2,4,Counseling Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,7,5,Day Care - Adults,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,3,6,Day Care - Children,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,5,7,Education and Training Services,0,348803,348803,9789137,52,0,0,0,0,52
98,2020,10,Alaska,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,7,10,Foster Care Services - Adults,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,1,11,Foster Care Services - Children,0,594322,594322,38842531,4225,0,0,0,0,4225
98,2020,10,Alaska,4,12,Health-Related Services,0,294771,294771,4959906,332,0,0,0,0,332
98,2020,10,Alaska,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,5,16,Independent/Transitional Living Services,0,118381,118381,1963958,276,0,0,0,0,276
98,2020,10,Alaska,2,17,Information and Referral,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,8,18,Legal Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,8,20,Prevention and Intervention,0,279256,279256,4362111,9446,0,0,0,0,9446
98,2020,10,Alaska,7,21,Protective Services - Adults,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,1,22,Protective Services - Children,0,489501,489501,16263356,31520,0,0,0,0,31520
98,2020,10,Alaska,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,4,24,Residential Treatment,0,495268,495268,7005317,168,0,0,0,0,168
98,2020,10,Alaska,6,25,Special Services - Disabled,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,1,26,Special Services - Youth at Risk,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,8,28,Transportation,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,8,29,Other Services,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,0,31,Administrative Costs,0,0,0,0,0,0,0,0,0,0
98,2020,10,Alaska,0,32,All Categories,3601526,4439747,8041273,146867189,64094,0,0,0,0,64094
,2020,9,American Samoa,1,1,Adoption Services,36522,0,36522,0,217,328,66,0,394,611
,2020,9,American Samoa,2,2,Case Management,27392,0,27392,0,173,158,0,0,158,331
,2020,9,American Samoa,7,3,Congregate Meals,63914,0,63914,0,8436,4112,0,0,4112,12548
,2020,9,American Samoa,2,4,Counseling Services,63914,0,63914,0,146,23,0,0,23,169
,2020,9,American Samoa,7,5,Day Care - Adults,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,3,6,Day Care - Children,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,5,7,Education and Training Services,54784,0,54784,0,436,364,220,0,584,1020
,2020,9,American Samoa,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,7,10,Foster Care Services - Adults,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,1,11,Foster Care Services - Children,36522,0,36522,0,78,0,0,0,0,78
,2020,9,American Samoa,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,7,14,Home-Delivered Meals,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,2,17,Information and Referral,18261,0,18261,0,1642,986,412,0,1398,3040
,2020,9,American Samoa,8,18,Legal Services,73045,0,73045,0,760,82,0,0,82,842
,2020,9,American Samoa,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,8,20,Prevention and Intervention,36522,0,36522,0,836,1792,12,0,1804,2640
,2020,9,American Samoa,7,21,Protective Services - Adults,73045,0,73045,0,0,143,22,0,165,165
,2020,9,American Samoa,1,22,Protective Services - Children,283049,0,283049,0,173,0,0,0,0,173
,2020,9,American Samoa,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,4,24,Residential Treatment,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,6,25,Special Services - Disabled,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,1,26,Special Services - Youth at Risk,45653,0,45653,0,161,0,0,0,0,161
,2020,9,American Samoa,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,8,28,Transportation,54784,0,54784,0,7236,2929,67,0,2996,10232
,2020,9,American Samoa,8,29,Other Services,0,0,0,0,0,0,0,0,0,0
,2020,9,American Samoa,0,31,Administrative Costs,45653,0,45653,0,0,0,0,0,0,0
,2020,9,American Samoa,0,32,All Categories,913060,0,913060,0,20294,10917,799,0,11716,32010
97,2020,9,Arizona,1,1,Adoption Services,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,2,2,Case Management,10839440,0,10839440,238426929,34522,1167,13410,29249,43826,78348
97,2020,9,Arizona,7,3,Congregate Meals,120103,0,120103,9385912,0,1204,29297,44,30545,30545
97,2020,9,Arizona,2,4,Counseling Services,880171,0,880171,2890034,0,0,0,2548,2548,2548
97,2020,9,Arizona,7,5,Day Care - Adults,375499,0,375499,691608,0,53,178,0,231,231
97,2020,9,Arizona,3,6,Day Care - Children,231944,0,231944,220095755,55075,0,0,0,0,55075
97,2020,9,Arizona,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,5,8,Employment Services,15071,0,15071,63283352,7581,37975,5890,0,43865,51446
97,2020,9,Arizona,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,7,10,Foster Care Services - Adults,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,1,11,Foster Care Services - Children,12031621,22760321,34791942,243235009,31037,0,0,0,0,31037
97,2020,9,Arizona,4,12,Health-Related Services,156290,0,156290,836718,0,9,81,0,90,90
97,2020,9,Arizona,8,13,Home-Based Services,4796621,0,4796621,5369779,0,669,5676,6,6351,6351
97,2020,9,Arizona,7,14,Home-Delivered Meals,2010946,0,2010946,12142629,0,783,10728,6,11517,11517
97,2020,9,Arizona,8,15,Housing Services,928133,0,928133,14473054,826,66,804,11303,12173,12999
97,2020,9,Arizona,5,16,Independent/Transitional Living Services,173246,0,173246,2334988,0,490,97,0,587,587
97,2020,9,Arizona,2,17,Information and Referral,122910,0,122910,1531523,0,4206,62533,0,66739,66739
97,2020,9,Arizona,8,18,Legal Services,174645,0,174645,31367194,31037,0,0,4997,4997,36034
97,2020,9,Arizona,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,8,20,Prevention and Intervention,430043,0,430043,25074223,31037,2560,12901,24,15485,46522
97,2020,9,Arizona,7,21,Protective Services - Adults,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,1,22,Protective Services - Children,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,8,23,Recreation Services,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,4,24,Residential Treatment,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,6,25,Special Services - Disabled,69254,0,69254,53144299,1723,1513,261,0,1774,3497
97,2020,9,Arizona,1,26,Special Services - Youth at Risk,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,4,27,Substance Abuse Services,0,0,0,0,0,0,0,0,0,0
97,2020,9,Arizona,8,28,Transportation,289004,0,289004,2995423,0,43,348,589,980,980
97,2020,9,Arizona,8,29,Other Services,1277113,0,1277113,11735262,235830,332,1011,746796,748139,983969
97,2020,9,Arizona,0,31,Administrative Costs,339937,0,339937,0,0,0,0,0,0,0
97,2020,9,Arizona,0,32,All Categories,35261991,22760321,58022312,939013691,428668,51070,143215,795562,989847,1418515
96,2020,6,Arkansas,1,1,Adoption Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,2,2,Case Management,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,7,3,Congregate Meals,315001,0,315001,8216777,0,0,27182,0,27182,27182
96,2020,6,Arkansas,2,4,Counseling Services,1516037,0,1516037,30407842,0,760,35,0,795,795
96,2020,6,Arkansas,7,5,Day Care - Adults,332502,0,332502,170088,0,265,51,0,316,316
96,2020,6,Arkansas,3,6,Day Care - Children,31939,0,31939,38444,57,0,0,0,0,57
96,2020,6,Arkansas,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,7,10,Foster Care Services - Adults,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,1,11,Foster Care Services - Children,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,7,14,Home-Delivered Meals,1126477,0,1126477,11046443,0,0,23412,0,23412,23412
96,2020,6,Arkansas,8,15,Housing Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,5,16,Independent/Transitional Living Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,2,17,Information and Referral,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,8,18,Legal Services,398430,0,398430,0,0,859,0,0,859,859
96,2020,6,Arkansas,4,19,Pregnancy and Parenting,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,8,20,Prevention and Intervention,1972885,0,1972885,3062,11967,10396,1641,0,12037,24004
96,2020,6,Arkansas,7,21,Protective Services - Adults,119474,0,119474,0,0,1927,0,0,1927,1927
96,2020,6,Arkansas,1,22,Protective Services - Children,411142,0,411142,0,3587,0,0,0,0,3587
96,2020,6,Arkansas,8,23,Recreation Services,253273,0,253273,1971015,0,0,20112,0,20112,20112
96,2020,6,Arkansas,4,24,Residential Treatment,3458442,0,3458442,7857955,617,0,0,0,0,617
96,2020,6,Arkansas,6,25,Special Services - Disabled,1862464,0,1862464,2141779,3450,2530,487,0,3017,6467
96,2020,6,Arkansas,1,26,Special Services - Youth at Risk,299762,0,299762,146594,213,0,0,0,0,213
96,2020,6,Arkansas,4,27,Substance Abuse Services,68923,0,68923,0,0,34,11,0,45,45
96,2020,6,Arkansas,8,28,Transportation,123593,0,123593,2650465,2,41,5227,0,5268,5270
96,2020,6,Arkansas,8,29,Other Services,0,0,0,0,0,0,0,0,0,0
96,2020,6,Arkansas,0,31,Administrative Costs,89044,0,89044,0,0,0,0,0,0,0
96,2020,6,Arkansas,0,32,All Categories,12379388,0,12379388,64650464,19893,16812,78158,0,94970,114863
95,2020,9,California,1,1,Adoption Services,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,2,2,Case Management,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,7,3,Congregate Meals,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,2,4,Counseling Services,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,7,5,Day Care - Adults,4827729,0,4827729,802885,0,50008,10243,0,60251,60251
95,2020,9,California,3,6,Day Care - Children,22047452,171287000,193334452,3339560927,1216516,0,0,0,0,1216516
95,2020,9,California,5,7,Education and Training Services,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,5,8,Employment Services,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,4,9,Family Planning Services,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,7,10,Foster Care Services - Adults,25345575,0,25345575,55066291,0,34231,6041,0,40272,40272
95,2020,9,California,1,11,Foster Care Services - Children,0,109096632,109096632,2055777197,113900,0,0,0,0,113900
95,2020,9,California,4,12,Health-Related Services,0,0,0,0,0,0,0,0,0,0
95,2020,9,California,8,13,Home-Based Services,0,0,0,0,0,0,0,0,0,0
